Avg Area Income,Avg Area House Age,Avg Area Number of Rooms,Avg Area Number of Bedrooms,Area Population,Price
61492.92159075321,6.202397053893392,6.295968674664255,3.0,37743.40274683161,1050838.7041572668
37971.20756623529,4.291223903128535,5.807509527238798,3.24,33267.767727560946,31140.517620186045
73158.73965116896,7.937686823203915,8.698234807245644,3.15,25175.431248811143,1748864.714526891
74622.1643474694,7.481984602932326,6.0597171364357685,3.42,30736.528388184317,1287030.9316908938
58956.261848603615,7.369808665658696,7.4947583677454,6.08,38529.64116656638,1237246.1448766096
69253.90435140714,6.1878229178643025,8.513970633376156,3.44,22524.578480324013,1259733.6438110752
47549.63997167729,6.369259280752663,8.027166288148283,5.28,43526.16152770932,1028914.3150464958
73271.88723417037,5.895360319559464,6.809012996032308,3.33,39446.313057217776,1388218.5294499428
61478.633929567324,4.269445988881953,6.231330171147567,4.26,36837.81793095746,637189.9593712335
62317.21426609864,7.565375443787002,7.003715444800074,3.35,47836.246135548674,1717570.5299038426
65464.19838733249,4.6759873491451085,7.35013083869489,4.09,26065.69265979245,729688.5926317396
87883.58428655867,7.609905322552537,5.889038037843688,3.39,41012.62101028541,2049146.62989614
67819.25457569832,6.545699268453518,6.835480533799844,3.47,37515.5389962956,1340705.1192224377
65659.58698406241,7.155652804893547,4.620870485510206,2.43,40337.234249461886,980983.2109523584
68827.55503334355,5.870183983238543,6.728670337814405,2.37,45935.961642547605,1518169.4438087675
71152.7561716621,3.055370327387371,7.4873000034475625,3.3,40951.239299808396,1002840.2285939913
80939.63457319644,6.334545747765312,7.647145424949518,3.31,27771.54450515459,1499920.5935294242
66860.59190903595,7.838577316900972,7.165037718526768,5.39,36035.54190136532,1496577.458586566
64314.50620282567,7.617993928820502,7.0657095737970295,6.49,37217.643378804285,1526915.3490131241
63867.10458877544,6.394229960168919,8.958300171533955,4.02,14522.65907136941,917610.888395342
81220.07057458519,6.268010006874869,6.77698348530293,2.49,32859.517646963504,1572990.3735681803
60880.583869524686,6.083347824650576,7.1021091130095195,3.06,42877.51748680959,959416.4366620412
66553.3991186278,5.64945333925421,6.876883493387015,2.15,23632.230414746857,960083.9968510192
72896.24800152278,6.052128806590113,7.993383501472964,3.41,40426.526701593066,1526025.6590792213
59160.093351941774,6.26521807935307,7.046225211232701,3.17,23252.90621275731,1006885.8444127028
66412.826645403,5.433850089469278,5.564071863260728,3.27,50996.644759687064,1105105.053319637
67026.44048519948,5.622596910529842,5.560293965222333,2.41,27677.88278034065,625880.7320537643
77151.91216761012,7.7000401400842415,8.177380329072996,4.12,27117.79842753444,1799827.2201704425
69799.15197609921,5.684122076488648,5.966318330035974,4.14,38340.731395560535,1152798.578967208
55768.791917271104,5.353215987701848,6.007036493751108,4.16,47989.680210941486,846095.9673147105
81699.17667455616,6.3472964919708525,7.333742043739152,3.43,19502.02714419978,1387864.8896270732
57367.831887889326,5.716789480271897,8.861871791965717,4.34,47734.102213719736,1414286.7224241218
80488.7893072555,5.1583546680273376,4.956271804541233,2.41,36743.26833902647,1273308.7102709205
68091.1796758218,5.364208037781442,7.5029557947709336,3.1,44557.37965578726,1489648.017667954
82587.58643767034,5.710321906251707,6.674060503097558,3.46,55932.22273282906,1765988.2635372104
57407.723412438805,7.072261243761655,6.473828031805415,2.19,27117.89210025585,934111.6355005292
64332.46664353192,4.181184312702087,8.110186760140822,5.37,30812.59819079958,1095879.4433997157
66039.73843530688,4.87692110725671,9.067212171154356,6.48,15612.67720593723,876348.8176248398
62397.079733818064,5.873184774574551,6.428539207716246,3.41,40739.87734726719,854945.506711949
84810.86806721131,6.2473424014613474,6.8765529076160075,2.21,28392.290355628236,1349743.1463910898
67051.2502651522,4.457760478591752,7.306146377489365,3.18,39735.70448834474,970825.5963839759
83907.37140839781,6.002190878961098,6.580437420892053,3.28,46091.78912865956,1796009.5040461638
62345.822602157874,5.363187089873702,6.408996608011629,4.25,41982.90666583771,934492.3423844692
60960.46353984242,3.6968440619818685,7.768933627748562,3.4,28171.985010499327,584061.2474302108
68353.72575088842,5.184548388164784,7.424003894389683,5.41,27804.83013471196,895845.5654869695
58661.55679518304,6.568708836484546,6.60660231703992,4.46,17467.944233636936,696040.1299034554
66131.00222863031,6.4204314893394825,6.64961024254292,2.48,40979.5303858896,1204137.3233669451
67351.23818568363,5.780968800120312,6.380818198973612,4.4,47175.78766260613,1413729.7574052191
59933.137988356364,5.468813499662606,6.457118895639732,3.2,28593.009207270334,607873.7727559933
60840.49097128439,5.4099337651688,6.501809752009943,2.47,36241.30098912795,971099.4753986859
94712.11582194557,5.433654041378869,5.136280125637692,2.29,49411.887827032384,1714055.8368001159
74469.2135666335,6.680687591108249,7.9699531329631785,3.02,46500.057425016086,1956438.6514352525
78753.39011287782,6.183385746617567,8.9280961018376,3.43,50350.27064771071,2013015.7460613856
80233.22830063224,5.3340718496902415,7.03476598759557,5.3,26263.054962893148,1390497.5661776802
84473.27338490634,5.3350113646592385,7.001099726799152,4.42,31608.062273653566,1529452.0617767374
78049.60464779616,3.525267864852061,5.931333447357818,3.5,42857.370958479245,1143215.0294731287
93178.48670213217,6.319831311715894,7.253842718514707,6.45,42808.647778201215,1949577.954405674
69949.35407378765,5.2160679498327385,5.959743409180057,4.32,37358.20126641253,1057799.2416354215
85903.37585906066,5.662115139667482,6.74762787805348,2.07,25593.117922402518,1585873.833196516
65283.63689133878,5.576406097857936,7.399011013891653,4.08,37824.71167204178,1168993.7588005515
79191.81761979547,7.1456139771516645,5.873084078239497,4.01,35107.139075241095,1431915.9770081681
72242.59666224588,4.760142522941003,7.5130128431077186,6.43,43987.87712880122,1409439.0758724706
63125.75537935251,7.167703013009107,7.877242793471773,3.29,51218.99898813287,1496724.3806064818
78581.26189770778,5.5580672498772286,7.30373218506719,4.31,50891.202389717386,1566567.883138695
59481.78200558219,4.776719386591218,7.545438447264442,4.31,31200.967833100985,986113.2394973056
66770.22002635723,5.0534863443103175,6.619484577189263,4.47,33238.33273601452,885611.5782624667
75368.5886914241,5.745297006750464,6.634890166969013,3.24,32075.26751890745,1102259.5385568999
60419.890760749055,6.850527928207579,6.9638754756983205,2.36,38272.92155985284,1268125.8377629935
78555.12950347408,7.6042535010058865,6.439048721458494,4.34,34514.158561094955,1580691.6168731612
82073.52161741923,5.003089091100429,7.0899301935511145,4.23,36337.02712143875,1128644.4616760088
64254.16327142646,5.0944763068768815,8.629541561182293,4.19,58051.03904696995,1524689.063301804
53432.58656893669,6.6764474916797525,8.55389539300312,5.3,36804.948671229664,1176420.5593819122
67883.12866759209,7.1439565426728615,7.584188395797637,5.41,34639.41154347621,1456273.723935143
91832.98968672245,6.1277721472786135,7.598933045252062,4.45,31105.11339241056,1777516.4494720032
70670.87889394368,6.581627437158346,6.477494892535115,3.17,23592.15758825931,1237902.8200737466
70315.42926506118,5.87821817343468,6.486461750760263,4.33,49697.9327855632,1385783.5170925185
48362.98195153168,6.151659517447027,8.252002287640464,4.19,49354.12973208958,1035125.8566511944
74022.13941948053,6.744098524039463,5.57541385047989,4.2,30053.43718853063,1358899.686177901
65182.71262513148,4.8540516212193,8.197046930732846,6.11,48109.11230469966,1311145.9682970895
54048.691053825,4.39100404524393,7.841066299433197,5.2,42177.96629192023,919926.9985237204
72283.94853234426,5.272670246613987,5.632025806681982,4.09,40277.39453827049,985866.0316492678
82476.02893467889,4.920560166296191,6.320001130486407,3.39,30985.336523930517,1196204.8862624606
79771.83046959266,6.486915564079308,7.212339702286174,5.05,30611.54332843366,1435981.219914465
57236.16688957657,3.9425308612744927,7.974419343059433,3.28,24726.104743705724,752800.1475251733
43952.336213929215,5.416065414398814,7.327671148356501,4.41,25139.449943535543,324981.9929926853
56721.45495225088,7.148240240453155,7.541687950134269,3.46,22904.14663578881,1127637.5573666021
56654.96239019524,5.187860246376046,5.3367782194170434,3.31,25801.965928848993,239319.93417545114
40185.73389147777,5.9497630325315765,5.753579051240723,4.01,37766.66757213733,529282.0843920948
71227.38881469192,6.996436453156055,8.006614296026449,4.21,20096.29141718864,1455691.796506957
52444.863862574784,8.190784777556487,7.162284528414508,4.38,39288.460146024525,1371527.3270118241
56825.7473261952,6.558666036242633,7.7928758946265875,6.46,43474.77737887543,1231452.1888837516
55621.89910395666,3.7359417914541786,6.868290757394464,2.3,63184.613147230324,1102641.11402327
66510.0093229711,5.046818339989984,5.5275865895779095,2.47,29293.618951811826,758262.6121106534
62639.159808276425,5.550184070769613,5.4570609346988235,2.27,27812.685913765654,476971.4559427722
79452.82305817708,6.149033107470287,6.90729663198371,4.49,44852.092495039375,1706689.9397544104
83137.39364212751,5.395238141507923,5.790228358629582,2.46,30482.564587483936,1079745.1185021442
69143.47075890648,4.9822730425690445,6.811614747396248,4.28,24405.2827202131,766594.3397096981
68277.6727800225,5.930549621373853,5.411953102999759,3.46,38099.86748550607,905045.2177063724
72251.03755476089,6.669852608240112,7.147346333159287,4.3,34878.59725281936,1425114.7177661485
71373.97903539959,5.466350329009458,7.104610564519239,5.32,51509.599291698665,1512542.4410778387
81503.47406014879,6.776381473197901,6.724439169509678,3.15,46674.36500679373,1650342.1306428087
60569.19993358063,7.606682442390909,8.416866964430875,3.23,16351.202874057586,1112548.4789896887
72683.5298750081,6.033750500630611,6.753219361038824,3.47,18539.100697544844,942508.962238668
73763.56610588345,6.416791877216498,7.721937077718258,4.43,38550.70736292784,1642844.648635587
75780.62112250907,5.100682905634146,7.090924493584608,4.45,34944.98176104173,1078713.2270293708
77882.87702005179,6.105278889035906,7.036667011921425,6.01,27528.74641975045,1333865.4377201414
70608.37229447375,4.438005315739739,7.28118344207785,3.36,24387.607895710284,684049.9193111222
67782.87109404437,5.670682598219191,8.02778505010317,6.24,46608.226117185615,1311067.4456660468
57714.75253464831,4.964759602963376,7.798048421165122,5.4,53100.99890821945,1172133.4868414924
88613.86990128877,3.4799854148460687,7.559136434323119,5.17,42905.09538060709,1419536.2589499224
73559.42856263326,6.1569907358968265,6.962139585714704,4.39,34374.591199644245,1288426.6939028532
81775.62654619165,5.772011878368561,7.496476798320899,6.34,30070.728060908375,1500939.8265608612
42462.099587312565,6.039003283921598,8.058236767739718,4.18,42191.776016416916,1000087.1206321408
72096.85211189129,6.398037241945182,9.321334129741967,3.32,31584.3793734367,1457767.5326477357
43921.99998719334,5.8597302350433775,7.4058879517249725,5.08,42250.79603197367,747933.4869386142
64114.95832311575,6.6152820972409865,7.336962829683287,3.32,25273.207851678784,1024738.2849269824
77573.87071050308,4.977367374236424,8.005913673905326,3.09,39055.11426283602,1517666.854519622
70036.83153432561,6.294500494706148,6.169512175195711,2.33,25064.26711967296,953840.6976020308
71183.73750529332,5.409874134777455,7.401814643488839,4.09,46955.01012923149,1375497.9729216115
67315.59537240112,6.6399483415711344,8.854531011287875,4.15,37811.208875140495,1645530.0559431878
72813.80168675963,8.543764348417685,8.20404715388475,3.42,35014.84821416971,1727006.9506782219
73023.3256097092,5.691798357899348,8.156580335469958,5.0,40512.89326740041,1597330.4114850054
67569.87705498308,7.058241203738332,6.702655680753094,4.11,49054.87129695447,1688279.3081102488
69972.85224982894,6.444044968280169,7.295573321677202,4.3,37815.49403532158,1398310.2001422904
73231.05159394718,5.452384484341153,5.108517591632415,3.08,40788.109278329895,1100093.909275263
80577.7306842991,5.900963185147144,7.690169183030464,5.15,36463.03326830585,1505560.5399742462
64754.56544888762,7.561983037072787,5.672823578720357,2.16,27143.016922477163,1105990.6937738706
55435.643780465114,5.1344726456699386,7.882091494816687,5.12,23503.160639672817,789043.8511966037
65510.66002904737,4.340528836237957,5.4325887299502895,2.26,45111.81138755741,756319.7340442679
82855.94000381275,6.8130648947200125,8.213717354572605,5.37,36954.33555676749,1856782.7829208511
89338.4533739702,3.9833461344816117,6.611314225797697,3.22,41264.90671543541,1222020.821335913
45990.12374178145,6.788986819411202,7.207150836054912,3.36,41553.839562305075,1043968.3994445396
76801.49677767181,6.264613212088167,7.343435591828481,5.44,48481.664506376306,1673294.2461963831
61606.921737442775,6.895849329607652,6.0043650150811825,2.06,40496.06976891665,1325860.533421939
65428.31170267178,6.528543308944544,7.640040242343184,5.41,33141.30822618058,1236044.315553221
56697.58514776185,6.396024278861545,6.4634550677305045,2.13,37973.363339941716,1030759.6998373716
92151.66658372387,5.640918859475776,6.509836776534067,2.21,37067.682458651136,1609581.8042977294
78555.93285059994,5.904536932043272,6.211583195869273,3.39,29758.999722653432,1292287.0948426991
72204.15621550738,5.338032190344103,7.617082958012178,5.25,28943.157635514435,1057697.7028297973
51741.870969719545,7.6940687224767315,4.406835937850689,2.45,32730.929711979712,768152.7910253734
71082.11277672213,7.608168693471375,6.699729139599942,4.36,31327.518878734933,1513427.551164361
71328.70444051376,6.621665739810697,6.932756350447912,4.36,28053.016396977797,1429497.6171416596
67150.06068981525,6.442420802761777,7.842278374422232,3.01,39917.87888580145,1376969.9288002914
59777.37268844612,4.681452167115321,5.709652813938669,2.43,37836.51781926223,614700.7371485097
62725.40054038707,5.960139166913753,7.053248075621503,5.39,19750.689081038126,780608.9935174572
65533.4149245086,5.948015640868429,6.727120954140358,4.37,25002.19225225964,856548.94412853
78293.70356130486,5.967157156792219,6.600855739232923,2.23,47125.53294160802,1656080.0890892637
74371.33687656341,6.720799206928318,6.728642774945412,4.27,33186.70175765985,1249914.0785097177
56664.404388614326,6.924423084683876,6.2360059846528575,2.13,28364.2866607879,817460.4216248231
60058.906154475626,6.3671125352804925,5.982669476601831,4.38,33581.823708989694,990893.1600715704
63757.051474124826,5.805475824446063,8.084123473514097,4.1,27244.43911301611,972079.5875536922
81026.60677735893,6.2781111898169435,8.133307932262177,4.29,24407.243175577725,1349989.646728484
83683.36054348403,6.083634063325581,7.167066816637951,3.48,38399.835710872205,1303542.2825080787
56103.91700162964,4.725540702500731,4.129733360831915,3.4,41330.60855618454,593766.1847676778
67454.21309655275,4.832160529215767,7.573134683927589,4.1,49237.40432399917,1243918.8107245015
67631.23514352605,8.301924703003042,6.491297608638345,2.32,24624.647796888803,1395855.656281703
52988.02959564332,6.995183898194004,7.098708924143652,3.44,37791.01751347709,1112314.302911407
59549.913909141374,6.609092096041572,5.943765121754649,2.34,14906.246620847642,850010.1815527306
58832.50403979517,5.819522120551374,7.5595786806723915,5.13,30200.10650861313,931787.61793679
76717.37133622309,5.440850150028354,6.061395448697808,4.45,34944.068604684384,1011140.7992689414
73422.83219601624,5.327629541374908,4.6939469300755,3.42,50997.649707447694,1190442.1227402529
59128.31877466794,5.8863098798868565,5.5710427905265725,2.23,45592.38757613137,916140.2212497431
65614.78487305327,5.3437252513009215,7.610386208439972,6.5,39353.6839322159,1222045.0908874616
68851.40200053385,7.060172147369047,6.771951062173933,2.34,22121.54729015616,1232156.01224821
43531.856588705785,6.451254749336921,6.885661621974123,2.14,37388.85260455219,652752.9727099423
53763.528010829665,7.33637510375455,7.533218756333183,5.15,32306.668519064613,1219846.9185098251
68948.40632844385,8.485443766134294,8.258065886510115,5.06,40078.543566705535,2050988.4966792744
70795.29884922347,6.2100445568900735,7.5826015320724025,3.35,29887.45168084395,1359052.8457646829
72443.69473006504,5.045013622826376,8.00012082307969,6.22,31190.67069753581,1308773.0784993526
82781.6493352588,5.668081746956892,7.511383043640343,4.14,39587.95296455582,1573998.9022596634
67428.64355979198,5.4947951659275365,7.5650606293988965,6.36,40897.02521282198,1182980.6042717127
65841.30878577287,5.587064648985652,6.490281845219813,2.07,48253.276636479655,1029861.6229008451
72257.5095710798,5.046905794520682,6.713334010551027,4.32,33543.04806432776,1085943.0760246022
74243.74683739454,6.258816319585471,7.8024376075531,4.27,40328.23343684351,1713351.3941515046
71758.58761708718,6.172785820361128,6.9096769013295285,2.2,42115.14601691982,1297619.3482987224
67511.12733496088,6.671741423249201,6.801278162438053,3.36,23162.54733803269,1096052.8677200165
71301.00706776923,7.281558212890798,8.452274921378825,4.03,44869.50694756135,1920527.529755651
55784.47533705712,8.118399939304386,6.1766595649697305,2.34,29304.172216177485,1035171.059640798
66840.69531523029,6.7055140071618435,7.044911117703627,6.28,32705.94933115129,1218011.060787834
58098.04983671045,7.356870637379062,6.449420818320219,3.42,43299.010773284535,1106705.0110905366
66252.14478922784,5.238126268858033,5.70967182645133,3.14,33656.23096067292,664978.8737768901
73226.20051200867,6.72335021813266,7.194271725556028,4.03,30464.044036834555,1316129.3090572685
70138.51255772641,6.319456523066482,6.599789183606883,4.37,33434.11258912063,1398760.046508387
65041.6913063262,6.202875144913652,6.088335077745851,4.17,14486.825952391382,759799.8758389656
68167.07984417693,5.981856486829157,6.658310365614533,2.47,13977.629784505923,776906.326934832
61300.753517797726,5.662525532638033,7.869698636325692,4.42,29408.946391698497,971928.9868990356
65175.548220437595,6.5785466235717776,6.711383337467213,3.45,29829.062800820087,1180091.4978196998
79037.5215744165,6.043842699330278,6.5723676986902335,2.24,30037.991348371652,1201785.6666717983
75985.80471830716,6.4392025537417865,7.38555504093928,5.34,50003.08658636856,1591234.7734067757
35963.330809062856,3.4385465143530936,8.264121726134206,3.28,24435.777301862807,143027.36445248185
65069.90172071457,6.169046082811702,5.729563124170571,3.45,36778.29264008214,1091143.398762329
60712.197689445136,6.266859797012064,7.01005188921746,3.29,47783.304889982646,1249173.6911755214
77456.19159893601,7.188786555967512,8.038649955104034,3.29,45581.92160606442,2002028.631998704
61370.32348975753,6.529605446379937,6.606743696723634,4.3,20600.511000269773,824540.8963674724
79863.28593632922,6.697263671523937,6.376060218233443,3.05,35048.26333847522,1511526.92112864
57980.95419019497,6.150067074060426,8.19557909827194,6.31,25053.974898039985,994257.5352248872
63600.686992929375,7.40305227862962,5.728417582633549,2.03,53539.19695227368,1345296.5544381766
62113.52207074285,5.0004961420508645,8.32855599528304,6.02,29401.14446297049,1166399.6717979263
82810.89478564357,7.089076786027638,6.8065360546886415,4.39,39779.647229715716,1820981.2191220296
69380.83776857436,6.1855059419739336,6.115470080853528,4.16,25327.68669623837,1023965.4034107302
69632.04045808854,4.6911063010499845,5.563805067980938,2.22,34641.565084709226,889385.9015842597
60377.60711490165,3.987009788347537,7.035223613688982,4.06,29114.288143061065,616738.2083315281
82103.49933765068,6.650746733224263,7.343427611446135,6.19,49015.28464850158,1784260.8487219375
49856.23049614869,6.818452889749088,7.0801537391746425,5.38,51528.83585214408,1050541.31394844
68386.98249734813,6.758728423884152,6.8087145741444175,2.11,37894.649678955466,1389223.6071214746
78288.95758836344,6.401757145076985,7.912674755349482,5.17,29197.33649535915,1423908.257928105
60762.46566267003,4.768988509783321,8.298090336113193,3.05,46303.36459532387,1069238.4997052513
58913.30314891577,5.482266405831638,7.994488630254453,3.21,45563.717013846064,1007856.266240042
65580.05596629345,4.6325274131339835,6.5612042769579455,3.0,48220.31523342744,924346.1648024169
77021.41650498196,6.2693718971457315,7.665643100697559,3.35,27855.39454191609,1453312.4679297975
78276.57242739043,4.386270794892091,5.218507156074958,4.27,21371.923786956202,782656.0804195708
71336.15008440008,4.8930131246119455,7.701407168570433,3.22,25377.136744577165,803689.1519380857
77528.12300033767,6.860067598150331,7.739400145553532,4.26,23976.713853597797,1439875.6398384804
68195.03374937145,6.621485856935878,7.801897068741289,6.11,26921.603646529227,1270869.783171925
70834.02071071153,4.304375945877105,7.481930315739852,5.47,53490.13478404241,1347279.207217475
94670.04591605556,6.926414307024682,8.340524424782561,4.41,39522.90957037146,2186194.7925734245
48524.427690013625,7.398109965543437,6.604115957731763,2.13,41554.070402946076,1082486.679285127
83403.44524581355,7.005353143517842,9.404851241028107,3.32,26319.720009853623,1700109.6075385266
75219.09501681034,7.251429680005996,6.614439023554393,3.36,37863.58217694542,1623100.8398756268
68145.92038573086,5.474098801455816,5.786855348445027,3.22,39187.76583261419,943309.4486039542
84913.97675488082,4.759494792928606,6.514700261115308,2.17,46136.029901116315,1409684.4851189125
82336.99245357403,6.5539220908886575,6.289606881113928,3.06,37965.3742068789,1326481.6746851509
51962.16124103688,5.510917603821728,6.977103331552937,3.07,17403.090747900314,404643.60224269313
57169.41546482966,5.959288963614952,6.373969072487648,4.36,47966.9168301658,1176655.0853813165
57925.044699705744,3.2148681463036715,6.9888177423802285,2.33,43867.844544727785,633875.9302099622
77905.82718934219,5.041209203214756,7.881143831944997,6.0,29282.573814085456,1390251.419934081
62714.554433560625,4.8614759589121315,5.340058389713907,3.06,41998.56887992188,861138.1836401307
64901.03106668893,4.46027608832186,6.734748724110599,3.41,47452.38543448381,1151233.0954609385
51156.73942606786,5.594270942207965,6.976381319424375,2.39,25753.283120305518,686644.610408734
63766.77164025536,6.951789882380793,7.427873072665798,6.36,33036.19962075127,1261681.960817626
61460.93949171628,6.682596211813,7.400037920098209,6.21,40814.928512838414,1327811.34262042
61907.59334528668,7.017837824742983,6.440255754985625,3.25,43828.947207425765,1339096.0772451318
72805.14665188149,4.665514926561351,7.1004435684078215,6.1,30874.6988626576,987355.96092124
66204.56507433808,5.5941831366884625,8.589659888934545,5.1,36185.05005613952,1384478.3045482538
74548.14309833036,6.353116423156822,5.116256419308323,3.23,40444.191172113184,1168919.40079419
76453.79463376966,6.2214797524703975,5.8996903516835495,4.22,51497.66578425832,1522099.830788929
79354.61760098442,6.194584198814387,5.364679402688277,3.32,31568.89569177616,1260374.9663434993
70064.23657852202,5.360253241823519,4.7474997920216175,3.12,28122.233381548896,857762.316993493
74559.71663828053,5.170162650129534,6.859309642595982,2.2,29892.068430705967,1126450.4261744465
82321.73111166651,5.911488488675629,6.813649607750625,2.33,48616.26462527152,1574084.9269837418
43526.81458764205,6.119019069930041,6.274272190609548,2.5,39760.20639991666,469262.8155752149
71769.85887506048,6.067195467437115,6.8492945964212275,4.18,28173.39447065815,1114169.0373830057
89056.92119447175,3.4107856582579683,7.121999355343817,5.5,60658.29587320781,1792368.627274575
66418.43057031604,5.737583090598623,8.051738726817824,3.49,45319.99303945677,1383842.1850595959
44439.87401438514,5.604261415556809,7.8240701978412055,5.38,37934.96743265513,691318.2401412788
69343.00930853993,5.921443805430968,9.141241979287749,5.3,30113.83269414478,1245070.33791015
95997.67109975874,6.685863207714424,6.9934223779881775,3.43,47128.880986602606,2220799.0691561657
62616.16582309077,4.844336295750858,6.803100239627547,2.3,31010.221421538383,854815.1175016209
76393.84648432325,7.306675204589928,9.428035063813851,3.17,46361.69458202527,2092348.3772236547
55840.16559816392,4.9502025847637885,7.650712388699827,3.04,30795.107993265825,781213.0669276181
69882.2739259536,5.646557664312893,5.6476458496960795,4.35,19544.751963598832,726883.8689485132
87099.18848708183,6.7563722134233215,6.4006850493111775,3.18,44581.747577851806,1640990.378462931
67716.74822238079,6.43111928749401,7.753988754844707,5.28,40562.18894767978,1535781.9598291912
69624.78633551428,6.5652759005356005,7.462821323418558,4.18,57644.209074964325,1737759.0500294531
78706.67573524555,5.922854638366421,8.334513970178875,4.2,36414.72944506635,1550702.478402551
61321.589363718835,5.4580324748342885,9.502520111491696,5.05,29888.764712417887,1348873.4268637958
62709.71267281088,5.732425465603288,7.060947189283723,3.22,34182.496173997446,955445.853671163
66300.5052834895,6.671579547990643,8.282587473528086,6.13,38501.95509617417,1467910.5694426084
75126.80507845552,8.00820950199639,7.84597120212392,5.09,36544.318587356676,1742938.7760231788
68251.83532679388,8.335360241027198,7.072024549468239,6.02,38203.17353208229,1795630.9127150138
85175.20062562056,7.750851660618924,7.271163221765712,3.11,3285.4505375208782,1305972.219978079
62381.92328622963,6.777764028731912,9.794898313879164,6.19,31391.268467611128,1433542.021277525
69099.4035122311,5.6001016506904016,5.408604779515621,3.49,37540.31002608573,921396.9752541515
73246.82218245724,4.936845338855049,7.536187342180336,4.15,47332.13862398741,1405399.8550982492
59901.82895425525,5.685544439327612,8.0431998436733,6.49,30210.764655365067,1088548.8265538793
55038.059114249954,4.469567273296514,8.852673818992914,5.09,27701.02065190123,738030.6498645385
69505.11150958698,7.352350452779786,10.759588335938624,5.14,48112.200174348865,2235294.7182697523
67964.83177672146,7.025035017135471,6.210030142376679,3.27,52831.1531141525,1564252.5257374863
71112.35029648067,5.612677070884992,7.419542404093398,4.26,24134.41399557804,1309937.3987664254
76759.26927966879,7.983741985493159,7.613237024552518,5.26,23752.361008856118,1660770.001712214
82988.42745264237,6.0993223376204515,8.473380770157922,5.12,31142.842025721144,1485418.1022610776
71106.73804072522,5.460238285059996,5.9626122834114765,4.39,25861.92822986038,886124.7256403731
75516.46278147551,6.186440468365171,6.28875153630908,4.47,35521.04918077712,1411024.0439091797
60805.10330479105,4.170949099405265,7.347941422586316,3.16,31185.883332321933,671343.9417927802
61865.423218379285,5.890156539249272,6.220692268755938,2.0,41492.18016776609,992585.3823256808
64241.79222928464,5.328137977606174,7.253737123937527,6.01,27768.584554921745,944590.1588346951
77697.23564844191,6.138120631446188,7.267847632334957,4.35,40523.28930089284,1399909.0486968765
63044.46009609616,5.935261391452768,5.913453614518467,4.1,32725.27954357492,865099.5233723286
74102.4908597829,6.206707264725826,6.682487909329293,4.38,43971.51413514142,1394423.555643988
62514.10855666429,4.931569621101401,6.19406836304838,3.35,40891.61562751914,813807.6997244997
63237.56575706044,7.4262969888725054,5.300989403017113,2.06,55849.948059136506,1316180.4935914932
75951.45249116095,5.440611042956553,6.999579342248532,3.09,31125.55872988556,1212205.340652621
66803.01636475892,6.251245415883303,8.750872170452382,5.07,57970.2427895047,1769484.8931096962
45347.15068169448,5.521608814198314,7.088619390677309,4.43,31335.595021887697,541953.9056802422
67722.84636316048,6.8957742100324735,7.397590146815302,4.27,37869.93681240013,1494101.444719538
58108.48878118201,4.633538535211108,5.495635406334773,3.24,37642.02655291384,856022.8624638612
60871.60378147487,6.0295904057542575,7.2825373319197775,6.2,38111.35301615624,1427842.5062336754
76087.15418525349,5.039400288180411,7.854884013860289,5.03,27616.095454831295,1228138.1291208954
73965.37027081565,5.121333052454087,6.931703176501465,2.0,34440.64065155147,1168627.6508344968
69931.40110039002,6.0995065709565575,5.178628478991158,2.28,52079.18818263737,1389287.4738699936
77316.19135066988,4.128267302144826,5.7154410589279445,2.36,51096.88854585877,1243981.9458579402
76896.78703135025,4.349592231624908,8.608456811427864,4.4,52733.98798392807,1584439.7128321175
76919.30072203554,4.778495430568019,7.551058857302679,4.05,52945.84342249207,1622837.3530338001
64402.128246790526,5.601503368324334,8.274193678122828,4.06,24965.90216266404,1031146.7545545298
58410.57191009049,7.893778339569223,5.908601198803806,4.42,31189.364070991905,1098518.1336854908
53427.87536813416,5.80431561124982,7.665601844359664,3.26,34538.754924657835,909781.4667682184
73649.39696434651,6.471256486419513,5.667117320554232,4.07,47992.34474372509,1431517.43889219
93455.95295657734,4.754963034766035,6.806908219936316,2.15,31135.513490005385,1636996.0736033912
75843.30303900629,5.7684787851928565,6.989189233625412,4.1,61126.73207201832,1658974.5669639187
62021.2035488435,5.951022991968614,8.351675152960782,5.19,35276.65257168938,1168887.4593327818
77064.25762652537,6.680591865687991,7.734862028462691,3.38,43570.942015436536,1720258.7771246668
77785.19260998137,4.254128345944869,5.865544033988483,2.09,43301.32596378965,1129408.8701258716
61784.06493640952,6.016967885006182,6.0315609141080895,2.35,27725.855656412743,778836.9229045416
78827.00525971304,5.864956335933441,6.465128863265206,4.41,32865.027981327854,1276471.5809718044
64767.86769829816,4.676070219327412,7.132170433925463,5.3,26414.747421658285,839426.1221799824
51457.37630495048,6.011529119332021,6.840535920092795,3.46,42889.66610250265,794075.861502829
66233.86225861686,6.9073939591716575,7.090203519627228,6.33,29548.189889170924,1372549.7824922143
72196.33548541876,5.4789065597609135,5.986455182728835,2.19,32255.90830229346,1084539.3870624043
50926.776633862784,4.507953423649012,6.154788047780713,4.01,33663.6692440211,211017.97049475575
56086.57393196002,7.1192647312265365,7.836759091094527,3.02,33454.084284971956,1186372.1785061008
